liveness,tempo,energy,analysis_url,speechiness,mode,instrumentalness,key,duration_ms,id,name,popularity,uri,acousticness,track_href,time_signature,loudness,valence,type,danceability
0.235,159.174,0.736,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,0.229,0,0,6,226160,1pKeFVVUOPjFsOABub0OaV,Side To Side,82,spotify:track:1pKeFVVUOPjFsOABub0OaV,0.0513,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,4,-5.84,0.612,audio_features,0.65
0.0481,128.044,0.984,https://api.spotify.com/v1/audio-analysis/3LTP6ngHOwMLIrfJBDzdWp,0.0725,1,0.472,4,166890,3LTP6ngHOwMLIrfJBDzdWp,Block,56,spotify:track:3LTP6ngHOwMLIrfJBDzdWp,0.00373,https://api.spotify.com/v1/tracks/3LTP6ngHOwMLIrfJBDzdWp,4,-3.597,0.57,audio_features,0.756
0.431,124.514,0.9,https://api.spotify.com/v1/audio-analysis/3Db8OhBMmNPLv2rHYoP7Wf,0.052,1,1.81e-06,2,195852,3Db8OhBMmNPLv2rHYoP7Wf,P.Y.T. (Pretty Young Thing),19,spotify:track:3Db8OhBMmNPLv2rHYoP7Wf,0.0669,https://api.spotify.com/v1/tracks/3Db8OhBMmNPLv2rHYoP7Wf,4,-2.101,0.341,audio_features,0.612
0.0883,119.964,0.775,https://api.spotify.com/v1/audio-analysis/6jreFSOTUAViWjKyzOC4Kg,0.0473,1,0,0,190295,6jreFSOTUAViWjKyzOC4Kg,REMEDY,87,spotify:track:6jreFSOTUAViWjKyzOC4Kg,0.269,https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg,4,-4.612,0.483,audio_features,0.601
0.183,130.021,0.781,https://api.spotify.com/v1/audio-analysis/0NwDTKsrWHzmBgam1WDqPi,0.0323,1,5.58e-05,0,183027,0NwDTKsrWHzmBgam1WDqPi,Wardi W Wardi,25,spotify:track:0NwDTKsrWHzmBgam1WDqPi,0.229,https://api.spotify.com/v1/tracks/0NwDTKsrWHzmBgam1WDqPi,4,-4.496,0.828,audio_features,0.785
0.0474,125.915,0.953,https://api.spotify.com/v1/audio-analysis/4wD1mPv3OMUGtjrhtx4rsT,0.094,0,0,0,410761,4wD1mPv3OMUGtjrhtx4rsT,Le scorpion,15,spotify:track:4wD1mPv3OMUGtjrhtx4rsT,0.167,https://api.spotify.com/v1/tracks/4wD1mPv3OMUGtjrhtx4rsT,4,-3.124,0.96,audio_features,0.703
0.0806,92.902,0.568,https://api.spotify.com/v1/audio-analysis/2D5QhvAWddOJTvk1XawrTU,0.0461,0,4.53e-05,8,267960,2D5QhvAWddOJTvk1XawrTU,Family Affair,53,spotify:track:2D5QhvAWddOJTvk1XawrTU,0.2,https://api.spotify.com/v1/tracks/2D5QhvAWddOJTvk1XawrTU,4,-2.308,0.969,audio_features,0.926
0.231,95.799,0.385,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.0308,1,0,7,215733,2VxeLyX666F8uXCJ0dZF8B,Shallow,92,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.371,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,4,-6.362,0.323,audio_features,0.572
0.105,83.851,0.502,https://api.spotify.com/v1/audio-analysis/3k13v4PvFzIy1EyEYNycUr,0.0419,1,4.37e-06,10,186253,3k13v4PvFzIy1EyEYNycUr,Le temps que tu reviennes,24,spotify:track:3k13v4PvFzIy1EyEYNycUr,0.00775,https://api.spotify.com/v1/tracks/3k13v4PvFzIy1EyEYNycUr,4,-9.029,0.394,audio_features,0.423
0.14,112.546,0.647,https://api.spotify.com/v1/audio-analysis/5JNfpFuU4ew1kq1oEc9OaX,0.0306,1,0.252,0,156627,5JNfpFuU4ew1kq1oEc9OaX,Soul Man,48,spotify:track:5JNfpFuU4ew1kq1oEc9OaX,0.0471,https://api.spotify.com/v1/tracks/5JNfpFuU4ew1kq1oEc9OaX,4,-5.059,0.708,audio_features,0.767
0.107,142.578,0.715,https://api.spotify.com/v1/audio-analysis/1U5VuBNupSdGTDBUWLt01N,0.0376,0,0.16,10,435213,1U5VuBNupSdGTDBUWLt01N,Gold - 12'' Mix,37,spotify:track:1U5VuBNupSdGTDBUWLt01N,0.0836,https://api.spotify.com/v1/tracks/1U5VuBNupSdGTDBUWLt01N,4,-10.985,0.435,audio_features,0.681
0.287,131.962,0.871,https://api.spotify.com/v1/audio-analysis/1uVeunZcBInXIQOwFWxSKL,0.0767,0,0.486,6,213320,1uVeunZcBInXIQOwFWxSKL,Dance4Life (feat. Maxi Jazz) - Radio Edit,24,spotify:track:1uVeunZcBInXIQOwFWxSKL,0.00104,https://api.spotify.com/v1/tracks/1uVeunZcBInXIQOwFWxSKL,4,-7.445,0.585,audio_features,0.69
0.101,98.883,0.519,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,0.0497,1,0.0209,2,153693,1qRA5BS78u3gME0loMl9AA,For What It's Worth,73,spotify:track:1qRA5BS78u3gME0loMl9AA,0.406,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,4,-10.164,0.822,audio_features,0.653
0.11,171.838,0.409,https://api.spotify.com/v1/audio-analysis/0OCRwXbQRdOZ1OtB4Imsp1,0.0505,0,0,9,205440,0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,72,spotify:track:0OCRwXbQRdOZ1OtB4Imsp1,0.172,https://api.spotify.com/v1/tracks/0OCRwXbQRdOZ1OtB4Imsp1,4,-6.581,0.265,audio_features,0.538
0.0487,113.232,0.592,https://api.spotify.com/v1/audio-analysis/3CqQIRZng2MVh3k1H2jHHN,0.0652,1,0.583,7,389067,3CqQIRZng2MVh3k1H2jHHN,"Pump Up The Volume (UK 12"" Remix)",46,spotify:track:3CqQIRZng2MVh3k1H2jHHN,0.00102,https://api.spotify.com/v1/tracks/3CqQIRZng2MVh3k1H2jHHN,4,-15.658,0.508,audio_features,0.765
0.105,125.026,0.961,https://api.spotify.com/v1/audio-analysis/2xfJ2t8tEStlHR1uNUfwEy,0.0915,0,1.73e-06,1,275520,2xfJ2t8tEStlHR1uNUfwEy,U Found Me,62,spotify:track:2xfJ2t8tEStlHR1uNUfwEy,0.0287,https://api.spotify.com/v1/tracks/2xfJ2t8tEStlHR1uNUfwEy,4,-2.329,0.365,audio_features,0.587
0.304,110.059,0.73,https://api.spotify.com/v1/audio-analysis/11yy7Cb1FxG9cEHyz9Q72n,0.196,0,0,10,189818,11yy7Cb1FxG9cEHyz9Q72n,Know Me,39,spotify:track:11yy7Cb1FxG9cEHyz9Q72n,0.146,https://api.spotify.com/v1/tracks/11yy7Cb1FxG9cEHyz9Q72n,4,-8.567,0.508,audio_features,0.737
0.136,103.073,0.941,https://api.spotify.com/v1/audio-analysis/2k9mJnpbcK0arsipeWRo58,0.071,1,7.55e-06,1,183344,2k9mJnpbcK0arsipeWRo58,Loose Ends,10,spotify:track:2k9mJnpbcK0arsipeWRo58,6.17e-06,https://api.spotify.com/v1/tracks/2k9mJnpbcK0arsipeWRo58,4,-5.465,0.51,audio_features,0.479
0.064,82.014,0.904,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.0618,1,0,5,190947,1rqqCSm0Qe4I9rUvWncaom,High Hopes,91,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.193,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,4,-2.729,0.681,audio_features,0.579
0.0573,95.019,0.914,https://api.spotify.com/v1/audio-analysis/5hRkInDMxslZd6KTkIkNYd,0.0349,1,0.0003,0,263080,5hRkInDMxslZd6KTkIkNYd,Ocean Blue,53,spotify:track:5hRkInDMxslZd6KTkIkNYd,0.0328,https://api.spotify.com/v1/tracks/5hRkInDMxslZd6KTkIkNYd,4,-4.453,0.831,audio_features,0.539
0.0773,94.419,0.854,https://api.spotify.com/v1/audio-analysis/6xtcFXSo8H9BZN637BMVKS,0.198,1,0,10,190000,6xtcFXSo8H9BZN637BMVKS,Let You Love Me,91,spotify:track:6xtcFXSo8H9BZN637BMVKS,0.288,https://api.spotify.com/v1/tracks/6xtcFXSo8H9BZN637BMVKS,4,-3.149,0.456,audio_features,0.531
0.0888,130.004,0.775,https://api.spotify.com/v1/audio-analysis/6JhcbvS1dhHXFCquQRISDZ,0.0415,0,0.0257,4,241013,6JhcbvS1dhHXFCquQRISDZ,I Was Made For Loving You,34,spotify:track:6JhcbvS1dhHXFCquQRISDZ,0.0928,https://api.spotify.com/v1/tracks/6JhcbvS1dhHXFCquQRISDZ,4,-5.903,0.864,audio_features,0.8
0.198,127.999,0.736,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,0.0527,0,0,6,230613,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,78,spotify:track:2P4OICZRVAQcYAV2JReRfj,0.31,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,4,-3.863,0.613,audio_features,0.579
0.154,140.014,0.802,https://api.spotify.com/v1/audio-analysis/1OYliHobfsVlwcnQqtSSEE,0.251,1,0.00342,0,197160,1OYliHobfsVlwcnQqtSSEE,P*Tain de m*Rde,66,spotify:track:1OYliHobfsVlwcnQqtSSEE,0.27,https://api.spotify.com/v1/tracks/1OYliHobfsVlwcnQqtSSEE,4,-6.237,0.804,audio_features,0.775
0.245,108.002,0.983,https://api.spotify.com/v1/audio-analysis/1iQMNkQ7QG6PZSNjtUGdRe,0.292,1,0.000111,8,250079,1iQMNkQ7QG6PZSNjtUGdRe,Driving Rain (feat. Myles Kennedy and The Conspirators),40,spotify:track:1iQMNkQ7QG6PZSNjtUGdRe,2.39e-05,https://api.spotify.com/v1/tracks/1iQMNkQ7QG6PZSNjtUGdRe,4,-3.415,0.416,audio_features,0.502
0.115,140.975,0.56,https://api.spotify.com/v1/audio-analysis/56eGOeSsqdg3FLxdo83TwV,0.0486,1,0,9,198440,56eGOeSsqdg3FLxdo83TwV,Rumor,75,spotify:track:56eGOeSsqdg3FLxdo83TwV,0.749,https://api.spotify.com/v1/tracks/56eGOeSsqdg3FLxdo83TwV,4,-6.857,0.599,audio_features,0.655
0.322,180.034,0.919,https://api.spotify.com/v1/audio-analysis/1bePzEP477kCICdIjzxHZ6,0.132,1,0,8,188057,1bePzEP477kCICdIjzxHZ6,Get Her Done (feat. Bottleneck),32,spotify:track:1bePzEP477kCICdIjzxHZ6,0.0429,https://api.spotify.com/v1/tracks/1bePzEP477kCICdIjzxHZ6,4,-4.429,0.455,audio_features,0.433
0.169,120.969,0.507,https://api.spotify.com/v1/audio-analysis/1aPSpiKWnzzkU49dXtrA3Q,0.205,0,9.47e-05,7,210258,1aPSpiKWnzzkU49dXtrA3Q,Summer Love,44,spotify:track:1aPSpiKWnzzkU49dXtrA3Q,0.315,https://api.spotify.com/v1/tracks/1aPSpiKWnzzkU49dXtrA3Q,4,-8.71,0.314,audio_features,0.859
0.0775,104.178,0.896,https://api.spotify.com/v1/audio-analysis/2dSStlEv3Mt1deFvGuHEBp,0.087,1,4.92e-06,2,240320,2dSStlEv3Mt1deFvGuHEBp,Tchoumakaya,15,spotify:track:2dSStlEv3Mt1deFvGuHEBp,0.172,https://api.spotify.com/v1/tracks/2dSStlEv3Mt1deFvGuHEBp,3,-9.229,0.432,audio_features,0.463
0.0942,137.35,0.892,https://api.spotify.com/v1/audio-analysis/1mU8A0bKStnhYuS043o6Je,0.0901,0,1.34e-06,6,245196,1mU8A0bKStnhYuS043o6Je,Go To War,58,spotify:track:1mU8A0bKStnhYuS043o6Je,0.00187,https://api.spotify.com/v1/tracks/1mU8A0bKStnhYuS043o6Je,4,-4.807,0.35,audio_features,0.461
0.0677,146.958,0.637,https://api.spotify.com/v1/audio-analysis/7kph8uPhOXHMfKzPJvIeah,0.259,1,0,9,192453,7kph8uPhOXHMfKzPJvIeah,Rich Sex (feat. Lil Wayne),67,spotify:track:7kph8uPhOXHMfKzPJvIeah,0.0515,https://api.spotify.com/v1/tracks/7kph8uPhOXHMfKzPJvIeah,4,-5.157,0.553,audio_features,0.876
0.0656,101.984,0.703,https://api.spotify.com/v1/audio-analysis/3WYAeLh2FXjb0d7OhMxIu1,0.0392,0,1.14e-05,5,223000,3WYAeLh2FXjb0d7OhMxIu1,Blow That Smoke,73,spotify:track:3WYAeLh2FXjb0d7OhMxIu1,0.032,https://api.spotify.com/v1/tracks/3WYAeLh2FXjb0d7OhMxIu1,4,-4.93,0.72,audio_features,0.719
0.131,99.896,0.781,https://api.spotify.com/v1/audio-analysis/2Jf6sH8m3v5BZMPW4iIMYV,0.303,1,0,1,155862,2Jf6sH8m3v5BZMPW4iIMYV,Lifted,52,spotify:track:2Jf6sH8m3v5BZMPW4iIMYV,0.486,https://api.spotify.com/v1/tracks/2Jf6sH8m3v5BZMPW4iIMYV,4,-4.065,0.74,audio_features,0.511
0.0527,120.036,0.567,https://api.spotify.com/v1/audio-analysis/6GLKE5QS2eXPezHBWOABTz,0.296,0,0.0316,11,181349,6GLKE5QS2eXPezHBWOABTz,Chat 2 Mi Gyal,39,spotify:track:6GLKE5QS2eXPezHBWOABTz,0.00547,https://api.spotify.com/v1/tracks/6GLKE5QS2eXPezHBWOABTz,4,-10.521,0.78,audio_features,0.915
0.177,117.036,0.9,https://api.spotify.com/v1/audio-analysis/539dFCMA8lfEElDPgGpcIB,0.0333,1,0,9,242800,539dFCMA8lfEElDPgGpcIB,All My Friends Say,57,spotify:track:539dFCMA8lfEElDPgGpcIB,0.0439,https://api.spotify.com/v1/tracks/539dFCMA8lfEElDPgGpcIB,4,-4.422,0.962,audio_features,0.683
0.263,96.016,0.757,https://api.spotify.com/v1/audio-analysis/0bPnT6i9H1p8Vd85GS6Z7I,0.0281,1,0,7,172253,0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,73,spotify:track:0bPnT6i9H1p8Vd85GS6Z7I,0.113,https://api.spotify.com/v1/tracks/0bPnT6i9H1p8Vd85GS6Z7I,4,-3.561,0.727,audio_features,0.628
0.229,150.043,0.337,https://api.spotify.com/v1/audio-analysis/7EDgYuD4MpQuHnUk7X3TfE,0.285,1,0.00221,1,207625,7EDgYuD4MpQuHnUk7X3TfE,Da Light,14,spotify:track:7EDgYuD4MpQuHnUk7X3TfE,0.832,https://api.spotify.com/v1/tracks/7EDgYuD4MpQuHnUk7X3TfE,4,-15.277,0.454,audio_features,0.758
0.339,126.028,0.948,https://api.spotify.com/v1/audio-analysis/2a6SWs9rXmVF6ibhelRqkV,0.133,0,0.00609,9,190000,2a6SWs9rXmVF6ibhelRqkV,Shuffle Shuttle,61,spotify:track:2a6SWs9rXmVF6ibhelRqkV,0.0276,https://api.spotify.com/v1/tracks/2a6SWs9rXmVF6ibhelRqkV,4,-2.634,0.649,audio_features,0.635
0.0715,104.031,0.698,https://api.spotify.com/v1/audio-analysis/2Me8dFaaNQOtFdNKgkJucu,0.135,0,1.05e-06,0,227707,2Me8dFaaNQOtFdNKgkJucu,Amaka,53,spotify:track:2Me8dFaaNQOtFdNKgkJucu,0.284,https://api.spotify.com/v1/tracks/2Me8dFaaNQOtFdNKgkJucu,4,-3.144,0.849,audio_features,0.861
0.167,81.4,0.751,https://api.spotify.com/v1/audio-analysis/2CCoMFhrtBxSii1zR67BNm,0.299,1,0.000241,7,201533,2CCoMFhrtBxSii1zR67BNm,Put It In Your Mouth,39,spotify:track:2CCoMFhrtBxSii1zR67BNm,0.0433,https://api.spotify.com/v1/tracks/2CCoMFhrtBxSii1zR67BNm,4,-5.567,0.562,audio_features,0.636
0.34,119.031,0.647,https://api.spotify.com/v1/audio-analysis/1Q5tgksw03lk1k0TXAMvQu,0.0368,1,0,8,232941,1Q5tgksw03lk1k0TXAMvQu,Mood,59,spotify:track:1Q5tgksw03lk1k0TXAMvQu,0.134,https://api.spotify.com/v1/tracks/1Q5tgksw03lk1k0TXAMvQu,4,-5.026,0.325,audio_features,0.764
0.102,122.79,0.8,https://api.spotify.com/v1/audio-analysis/00cbPJvsvWKM7v2XJ7iUSz,0.242,1,1.38e-06,2,227360,00cbPJvsvWKM7v2XJ7iUSz,Bring Tha Noize,36,spotify:track:00cbPJvsvWKM7v2XJ7iUSz,8.69e-05,https://api.spotify.com/v1/tracks/00cbPJvsvWKM7v2XJ7iUSz,4,-8.139,0.227,audio_features,0.616
0.372,136.048,0.726,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,0.129,0,0,5,253390,58q2HKrzhC3ozto2nDdN4z,I Like It,92,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.099,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,4,-3.998,0.65,audio_features,0.816
0.299,94.274,0.679,https://api.spotify.com/v1/audio-analysis/02Tsk26RAfMKkmWd382wYv,0.0454,1,0.863,2,334800,02Tsk26RAfMKkmWd382wYv,Warp Factor II,36,spotify:track:02Tsk26RAfMKkmWd382wYv,0.0631,https://api.spotify.com/v1/tracks/02Tsk26RAfMKkmWd382wYv,4,-11.814,0.562,audio_features,0.635
0.147,132.91,0.495,https://api.spotify.com/v1/audio-analysis/2oF7FZHIJbzjeEXZ3D0Ku4,0.0312,0,8.03e-06,10,217747,2oF7FZHIJbzjeEXZ3D0Ku4,Good Vibrations - Remastered,65,spotify:track:2oF7FZHIJbzjeEXZ3D0Ku4,0.387,https://api.spotify.com/v1/tracks/2oF7FZHIJbzjeEXZ3D0Ku4,4,-6.888,0.38,audio_features,0.403
0.0694,129.999,0.603,https://api.spotify.com/v1/audio-analysis/44Ub8y3yOABvU5727thYBB,0.436,1,0,7,216000,44Ub8y3yOABvU5727thYBB,Normal,45,spotify:track:44Ub8y3yOABvU5727thYBB,0.0495,https://api.spotify.com/v1/tracks/44Ub8y3yOABvU5727thYBB,4,-7.654,0.627,audio_features,0.668
0.147,177.525,0.531,https://api.spotify.com/v1/audio-analysis/4tIlz0juwyQQ7ngrIzzimK,0.0419,0,0.663,6,253403,4tIlz0juwyQQ7ngrIzzimK,Don't Bother,40,spotify:track:4tIlz0juwyQQ7ngrIzzimK,0.51,https://api.spotify.com/v1/tracks/4tIlz0juwyQQ7ngrIzzimK,4,-8.34,0.0771,audio_features,0.4
0.381,106.997,0.816,https://api.spotify.com/v1/audio-analysis/5qAHmQkNcWrqCwESi1XIin,0.226,1,0,1,230863,5qAHmQkNcWrqCwESi1XIin,"Northern Touch (feat. Kardinal Offishall, Thrust, Choclair & Checkmate) - A Tribe Called Red Remix feat. Black Bear",24,spotify:track:5qAHmQkNcWrqCwESi1XIin,0.0215,https://api.spotify.com/v1/tracks/5qAHmQkNcWrqCwESi1XIin,4,-6.22,0.472,audio_features,0.773
0.1,89.989,0.704,https://api.spotify.com/v1/audio-analysis/7MEPp6ACqymKQL16ynLsxH,0.0645,1,0.0037,1,217475,7MEPp6ACqymKQL16ynLsxH,Yema,50,spotify:track:7MEPp6ACqymKQL16ynLsxH,0.403,https://api.spotify.com/v1/tracks/7MEPp6ACqymKQL16ynLsxH,4,-7.131,0.289,audio_features,0.695
0.163,120.01,0.535,https://api.spotify.com/v1/audio-analysis/3Ie9Nz3oC8rItsTYsmMCIf,0.0574,0,0.000264,11,264000,3Ie9Nz3oC8rItsTYsmMCIf,Whats Gwannin (feat. Roy Woods),58,spotify:track:3Ie9Nz3oC8rItsTYsmMCIf,0.0402,https://api.spotify.com/v1/tracks/3Ie9Nz3oC8rItsTYsmMCIf,4,-6.932,0.239,audio_features,0.737
0.116,147.947,0.578,https://api.spotify.com/v1/audio-analysis/3iEbhxDtjiTI3u2IE9G48B,0.0364,1,0,8,244040,3iEbhxDtjiTI3u2IE9G48B,I Don't Want to Be - Stripped Version,49,spotify:track:3iEbhxDtjiTI3u2IE9G48B,0.145,https://api.spotify.com/v1/tracks/3iEbhxDtjiTI3u2IE9G48B,4,-7.622,0.538,audio_features,0.548
0.37,127.998,0.895,https://api.spotify.com/v1/audio-analysis/1Xo9tkuBde67pqoFs05QR0,0.117,0,0,6,278133,1Xo9tkuBde67pqoFs05QR0,NATIVE TONGUE,62,spotify:track:1Xo9tkuBde67pqoFs05QR0,0.00434,https://api.spotify.com/v1/tracks/1Xo9tkuBde67pqoFs05QR0,4,-5.223,0.312,audio_features,0.586
0.272,99.938,0.873,https://api.spotify.com/v1/audio-analysis/0aX2TCQRU3FHUMrOagZi2k,0.239,1,0,1,190253,0aX2TCQRU3FHUMrOagZi2k,2 Gone,51,spotify:track:0aX2TCQRU3FHUMrOagZi2k,0.141,https://api.spotify.com/v1/tracks/0aX2TCQRU3FHUMrOagZi2k,4,-3.096,0.658,audio_features,0.699
0.0512,122.988,0.95,https://api.spotify.com/v1/audio-analysis/4b9kgO5wfgfmOx0WMnKmN1,0.0527,1,0.00941,9,240718,4b9kgO5wfgfmOx0WMnKmN1,Breakfast,17,spotify:track:4b9kgO5wfgfmOx0WMnKmN1,0.00387,https://api.spotify.com/v1/tracks/4b9kgO5wfgfmOx0WMnKmN1,4,-5.411,0.911,audio_features,0.847
0.0917,92.939,0.699,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,0.384,0,0,1,207627,1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,79,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.0223,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,4,-5.54,0.66,audio_features,0.638
0.11,81.427,0.851,https://api.spotify.com/v1/audio-analysis/40IzXkMLfTKAgRvfJvqmCx,0.0707,1,1.53e-06,8,264613,40IzXkMLfTKAgRvfJvqmCx,The Boys Are Back In Town,8,spotify:track:40IzXkMLfTKAgRvfJvqmCx,0.216,https://api.spotify.com/v1/tracks/40IzXkMLfTKAgRvfJvqmCx,4,-5.038,0.672,audio_features,0.442
0.446,79.892,0.591,https://api.spotify.com/v1/audio-analysis/6W4f0lzPGSIKsbTRhNk8VI,0.052,0,0.0616,6,192760,6W4f0lzPGSIKsbTRhNk8VI,Runaway,76,spotify:track:6W4f0lzPGSIKsbTRhNk8VI,0.44,https://api.spotify.com/v1/tracks/6W4f0lzPGSIKsbTRhNk8VI,3,-8.792,0.175,audio_features,0.399
0.129,99.823,0.553,https://api.spotify.com/v1/audio-analysis/6nTYDbOl8EVKwYQ32z2bYe,0.091,0,7.72e-06,2,177580,6nTYDbOl8EVKwYQ32z2bYe,Progenitor,21,spotify:track:6nTYDbOl8EVKwYQ32z2bYe,0.333,https://api.spotify.com/v1/tracks/6nTYDbOl8EVKwYQ32z2bYe,4,-6.882,0.236,audio_features,0.363
0.113,141.991,0.572,https://api.spotify.com/v1/audio-analysis/75lcPkAkUsKWHGBlGM476R,0.0864,0,0,6,175954,75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,73,spotify:track:75lcPkAkUsKWHGBlGM476R,0.0079,https://api.spotify.com/v1/tracks/75lcPkAkUsKWHGBlGM476R,4,-6.067,0.568,audio_features,0.825
0.249,91.966,0.854,https://api.spotify.com/v1/audio-analysis/5tFgCPC2Hdw4qu9b7RkWhR,0.0289,0,1.2e-06,4,178987,5tFgCPC2Hdw4qu9b7RkWhR,Lose It,56,spotify:track:5tFgCPC2Hdw4qu9b7RkWhR,0.00245,https://api.spotify.com/v1/tracks/5tFgCPC2Hdw4qu9b7RkWhR,4,-4.968,0.436,audio_features,0.544
0.355,125.079,0.435,https://api.spotify.com/v1/audio-analysis/1lqUpNN6Nem9p67hi9oP0h,0.0446,1,0,11,198425,1lqUpNN6Nem9p67hi9oP0h,Sweet Nothing,36,spotify:track:1lqUpNN6Nem9p67hi9oP0h,0.109,https://api.spotify.com/v1/tracks/1lqUpNN6Nem9p67hi9oP0h,4,-9.426,0.238,audio_features,0.699
0.334,125.019,0.996,https://api.spotify.com/v1/audio-analysis/6aZ53FFpmY73JS79RTIN6z,0.0505,1,0.866,11,203520,6aZ53FFpmY73JS79RTIN6z,K2018,31,spotify:track:6aZ53FFpmY73JS79RTIN6z,0.00368,https://api.spotify.com/v1/tracks/6aZ53FFpmY73JS79RTIN6z,4,-3.981,0.862,audio_features,0.697
0.086,97.995,0.741,https://api.spotify.com/v1/audio-analysis/4olRlYHiXSF31lmmHE920D,0.201,1,0.000675,7,235024,4olRlYHiXSF31lmmHE920D,Easy Money,33,spotify:track:4olRlYHiXSF31lmmHE920D,0.157,https://api.spotify.com/v1/tracks/4olRlYHiXSF31lmmHE920D,4,-5.8,0.693,audio_features,0.895
0.0887,122.051,0.894,https://api.spotify.com/v1/audio-analysis/1gsb4CFzUMERAkfzAKwrZu,0.0385,0,0,9,197252,1gsb4CFzUMERAkfzAKwrZu,Siren,45,spotify:track:1gsb4CFzUMERAkfzAKwrZu,0.0119,https://api.spotify.com/v1/tracks/1gsb4CFzUMERAkfzAKwrZu,4,-3.885,0.545,audio_features,0.605
0.295,124.004,0.557,https://api.spotify.com/v1/audio-analysis/7AEcghJECgo7NKPl1g0pua,0.248,1,0.369,10,163713,7AEcghJECgo7NKPl1g0pua,Coda,49,spotify:track:7AEcghJECgo7NKPl1g0pua,0.146,https://api.spotify.com/v1/tracks/7AEcghJECgo7NKPl1g0pua,4,-9.633,0.374,audio_features,0.792
0.334,157.124,0.694,https://api.spotify.com/v1/audio-analysis/0Y27miOkWnVymvOIA19BgU,0.032,1,0.0634,2,284905,0Y27miOkWnVymvOIA19BgU,Glass Of Water,42,spotify:track:0Y27miOkWnVymvOIA19BgU,0.000421,https://api.spotify.com/v1/tracks/0Y27miOkWnVymvOIA19BgU,4,-8.298,0.231,audio_features,0.151
0.143,133.075,0.744,https://api.spotify.com/v1/audio-analysis/6c74JALtmtDUlCbn9fUJYZ,0.141,1,0,0,211064,6c74JALtmtDUlCbn9fUJYZ,Age Gag,44,spotify:track:6c74JALtmtDUlCbn9fUJYZ,0.298,https://api.spotify.com/v1/tracks/6c74JALtmtDUlCbn9fUJYZ,4,-3.929,0.933,audio_features,0.816
0.34,125.016,0.983,https://api.spotify.com/v1/audio-analysis/3y8YnAt72vXi4qKaUygr7O,0.106,0,0.673,1,219638,3y8YnAt72vXi4qKaUygr7O,Lose My Mind,53,spotify:track:3y8YnAt72vXi4qKaUygr7O,0.142,https://api.spotify.com/v1/tracks/3y8YnAt72vXi4qKaUygr7O,4,-8.243,0.108,audio_features,0.711
0.07,114.927,0.553,https://api.spotify.com/v1/audio-analysis/3nn1MDSeLiJLU6QClokN6m,0.119,0,0,8,233739,3nn1MDSeLiJLU6QClokN6m,Glide,29,spotify:track:3nn1MDSeLiJLU6QClokN6m,0.171,https://api.spotify.com/v1/tracks/3nn1MDSeLiJLU6QClokN6m,4,-8.535,0.256,audio_features,0.74
0.0379,78.072,0.929,https://api.spotify.com/v1/audio-analysis/4FC2oIKWbXNOq6NThyFxSQ,0.484,1,0,7,190514,4FC2oIKWbXNOq6NThyFxSQ,"Get The Strap (feat. Casanova, 6ix9ine & 50 Cent)",70,spotify:track:4FC2oIKWbXNOq6NThyFxSQ,0.0712,https://api.spotify.com/v1/tracks/4FC2oIKWbXNOq6NThyFxSQ,4,-3.265,0.587,audio_features,0.611
0.341,87.991,0.772,https://api.spotify.com/v1/audio-analysis/1GwqcAFR5f3r5xdwtYuuY4,0.0568,1,0,5,186977,1GwqcAFR5f3r5xdwtYuuY4,Skeleton (feat. Nevve),56,spotify:track:1GwqcAFR5f3r5xdwtYuuY4,0.137,https://api.spotify.com/v1/tracks/1GwqcAFR5f3r5xdwtYuuY4,4,-5.316,0.547,audio_features,0.71
